payment_id,order_id,paid_at,method,amount,wallet_applied,status,currency
P01057,O01574,06-07-2025 12:56,netbanking,1299.01,0,captured,INR
P00571,O00414,21-03-2026 01:01,netbanking,1968.08,100,captured,INR
P01486,O01587,21-10-2025 05:26,netbanking,2411.88,0,captured,INR
P02334,O01743,2026-03-10T02:29:00Z,netbanking,2437.21,0,failed,INR
P02730,O00865,19-06-2026 22:06,cod,1983.52,0,captured,INR
P01291,O00251,2025-11-05T19:29:00Z,netbanking,711.39,0,failed,INR
P01568,O02109,23-05-2026 06:04,cod,3844.6,0,captured,INR
P00033,O01463,08-06-2026 08:59,upi,27.8,0,failed,USD
P01847,O00670,25-06-2026 02:17,wallet,1897.81,0,captured,INR
P02682,O00688,2026-07-13T01:30:00+05:30,card,2777.36,0,failed,INR
P00764,O01941,16-05-2026 08:15,card,32.93,0,captured,USD
P02286,O00586,2026-02-16T16:09:00+05:30,cod,653.06,0,pending,INR
P00693,O01033,2026-05-12T22:22:00+05:30,netbanking,9.26,0,captured,USD
P01603,O00060,2026-04-13T18:38:00Z,cod,962.94,0,captured,INR
P01237,O01519,17-06-2026 22:24,cod,18.49,0,captured,USD
P02111,O01781,03-07-2026 04:11,wallet,346.85,0,captured,INR
P01172,O00072,2025-12-28T22:10:00+05:30,netbanking,2471.1,0,captured,INR
P02518,O00705,23-07-2026 06:10,card,748.96,100,captured,INR
P02587,O00785,2026-03-09T16:06:00+05:30,card,18.26,0,captured,USD
P01473,O00464,01-06-2026 23:13,wallet,40.09,0,captured,USD
P01814,O00151,13-11-2025 15:08,netbanking,718.88,0,pending,INR
P00140,O00930,2026-01-22T13:56:00+05:30,wallet,2783.6,0,captured,INR
P02492,O01939,2026-02-07T09:11:00+05:30,upi,5.86,0,failed,USD
P02689,O00760,2026-03-04T08:09:00+05:30,netbanking,1060.48,100,captured,INR
P01171,O00919,31-03-2026 16:20,,10.19,0,refunded,USD
P00801,O01267,12-07-2026 00:26,cod,1140.71,0,captured,INR
P02320,O00130,08-01-2026 19:47,upi,2626.39,0,captured,INR
P02250,O01528,04-12-2025 14:57,netbanking,2777.25,0,failed,INR
P00173,O00531,07-11-2025 03:42,cod,3684.86,0,captured,INR
P01767,O01228,01-06-2026 19:27,wallet,360.43,0,captured,INR
P00035,O01463,2026-06-11T09:11:00+05:30,upi,27.8,0,refunded,USD
P02501,O01112,2025-04-03T10:34:00Z,card,502.33,0,captured,INR
P02110,O00301,2025-07-19T01:01:00Z,wallet,659.92,0,captured,INR
P01888,O00421,2026-04-24T06:57:00+05:30,card,6.75,0,captured,USD
P02207,O00295,18-01-2026 09:06,,324.87,0,captured,INR
P01281,O00315,2026-01-31T20:30:00+05:30,wallet,,0,captured,INR
P02531,O00350,2025-04-04T18:58:00+05:30,cod,460.24,0,captured,INR
P00655,O01120,07-05-2026 00:04,upi,43.82,0.08,captured,USD
P02352,O01431,05-08-2025 17:15,cod,329.09,0,failed,INR
P00162,O00853,2026-02-12T00:59:00+05:30,card,4.99,0,captured,USD
P02641,O01401,18-05-2025 08:29,card,511,0,captured,INR
P00444,O00541,2026-04-15T18:04:00+05:30,netbanking,5.85,0,captured,USD
P00358,O01577,2026-06-13T16:59:00+05:30,upi,9.21,0,refunded,USD
P00949,O00481,2026-04-06T03:50:00+05:30,upi,5.7,0.03,captured,USD
P00421,O01457,20-08-2025 18:43,card,750.62,0,captured,INR
P00714,O00062,12-12-2025 01:05,netbanking,276.59,0,failed,INR
P01837,O00634,21-05-2026 17:25,card,1957.75,0,captured,INR
P02076,O01340,2026-04-18T17:19:00Z,wallet,9.44,0,captured,USD
P00252,O00819,2026-07-09T08:13:00+05:30,card,735.14,0,captured,INR
P02595,O01201,2025-10-06T15:47:00+05:30,card,3171,0,failed,INR
P02372,O01432,2026-05-20T20:08:00+05:30,cod,979.23,0,captured,INR
P02093,O00557,17-11-2025 02:21,netbanking,357.72,0,captured,INR
P01013,O01952,2026-04-17T16:24:00+05:30,upi,246.85,0,failed,INR
P00417,O00542,2025-05-02T10:15:00Z,wallet,453.69,0,captured,INR
P01615,O02113,15-07-2026 08:10,cod,1375.05,0,captured,INR
P02571,O00538,25-03-2026 11:03,netbanking,60.41,0.11,captured,USD
P02186,O00364,2025-12-11T10:10:00+05:30,card,453.6,0,refunded,INR
P00408,O01114,2026-04-13T09:32:00+05:30,upi,1380.61,0,failed,INR
P00941,O01338,2026-05-19T09:35:00+05:30,wallet,806.45,15,captured,INR
P02240,O01191,2025-10-18T09:04:00+05:30,cod,814.88,30,captured,INR
P01400,O01560,14-04-2026 15:23,wallet,339.61,0,captured,INR
P00233,O00375,2026-06-13T09:09:00+05:30,netbanking,1802.96,0,failed,INR
P00643,O00719,2026-06-19T22:30:00Z,card,3022.27,0,failed,INR
P00490,O01983,2026-07-11T08:26:00+05:30,wallet,716.37,0,captured,INR
P01074,O01504,20-02-2026 17:08,cod,3159.25,50,captured,INR
P00089,O01892,2026-02-23T16:15:00+05:30,upi,1145.75,0,captured,INR
P02467,O00957,2025-11-30T16:08:00Z,cod,5.48,0,refunded,USD
P01567,O01495,2026-04-12T09:20:00+05:30,card,20.08,0,captured,USD
P01590,O00694,2026-06-19T12:13:00+05:30,upi,2654.24,0,captured,INR
P00913,O01763,16-07-2026 15:48,cod,8.18,0,failed,USD
P00300,O01156,13-03-2026 19:29,wallet,2769.39,0,failed,INR
P01179,O01692,2026-03-18T02:17:00+05:30,upi,4.48,0,failed,USD
P00180,O01141,2026-01-03T06:48:00Z,cod,1964.9,0,captured,INR
P00975,O01917,20-07-2026 09:55,card,4397,30,captured,INR
P00546,O00441,2025-10-24T14:24:00+05:30,wallet,694.38,0,failed,INR
P00324,O01953,2026-03-11T05:58:00+05:30,netbanking,10.46,0,captured,USD
P01122,O01602,03-06-2026 23:24,,605.67,100,captured,INR
P01902,O01541,2026-07-21T16:33:00+05:30,netbanking,437.33,0,pending,INR
P01411,O02087,2026-05-30T02:47:00Z,netbanking,366.28,0,captured,INR
P01328,O01293,17-01-2026 10:35,cod,9.14,0,captured,USD
P02408,O01232,10-04-2026 07:33,netbanking,3243.34,0,pending,INR
P01279,O00828,18-04-2026 06:04,card,1123.15,200,captured,INR
P02658,O00743,2026-05-17T05:14:00Z,wallet,1885.07,0,captured,INR
P01724,O01980,2025-11-27T12:04:00+05:30,cod,509.09,0,captured,INR
P01798,O00922,2025-06-22T01:21:00+05:30,card,947.98,0,failed,INR
P00243,O00404,2026-04-30T11:44:00Z,cod,390.6,0,captured,INR
P02677,O01314,2025-07-29T04:23:00+05:30,card,1571.33,0,captured,INR
P01420,O00050,19-02-2026 07:19,netbanking,,0,captured,INR
P01755,O00506,2026-06-01T03:59:00+05:30,cod,833.29,50,captured,INR
P00286,O00154,2026-04-01T10:44:00Z,cod,68.44,0,captured,USD
P01686,O00367,2026-07-16T06:06:00Z,netbanking,1019.45,0,failed,INR
P00403,O00317,2026-02-16T04:08:00Z,cod,4.99,0,refunded,USD
P02421,O00584,2026-05-07T06:29:00+05:30,upi,1882.76,15,captured,INR
P00730,O01196,2026-05-06T14:05:00+05:30,wallet,368.65,0,captured,INR
P02642,O00716,2026-03-31T11:15:00+05:30,cod,42.72,0,failed,USD
P01604,O00939,2026-05-15T15:18:00+05:30,upi,4587.7,0,captured,INR
P01031,O02116,11-03-2026 17:26,card,634.97,100,captured,INR
P02300,O00380,2026-07-21T21:18:00+05:30,card,518.29,0,captured,INR
P01697,O01049,2025-03-04T16:15:00Z,cod,2785.96,0,failed,INR
P00191,O00368,2025-08-17T00:16:00+05:30,netbanking,367.61,0,refunded,INR
P00738,O01814,2026-05-17T23:14:00+05:30,netbanking,8.7,0,captured,USD
P02266,O01093,24-04-2025 10:00,netbanking,4978.28,0,failed,INR
P01581,O01254,20-01-2026 11:08,cod,3126.28,0,captured,INR
P01811,O00454,2026-06-27T10:05:00Z,upi,317.78,0,captured,INR
P02650,O01611,2026-05-27T03:22:00+05:30,netbanking,2397.83,0,refunded,INR
P00352,O01971,2026-05-21T16:18:00+05:30,netbanking,1581.19,0,captured,INR
P02664,O01737,2026-02-24T05:08:00+05:30,wallet,22.13,0,failed,USD
P00145,O01209,2026-01-29T15:01:00+05:30,upi,9.54,0,captured,USD
P00036,O01656,2026-07-22T07:30:00+05:30,card,893.17,0,failed,INR
P00903,O00739,2026-06-01T01:18:00+05:30,netbanking,3539.91,0,captured,INR
P02119,O01658,2025-12-24T12:17:00Z,cod,819.29,0,refunded,INR
P02773,O01963,2025-06-20T13:14:00+05:30,netbanking,5.02,0,captured,USD
P00453,O01394,2026-06-13T15:14:00+05:30,,10.66,0,failed,USD
P00971,O01367,2025-12-27T14:03:00Z,wallet,10.93,0.06,captured,USD
P02403,O01584,14-03-2026 01:17,netbanking,286.51,0,captured,INR
P02363,O01454,2025-07-21T21:29:00+05:30,wallet,11.23,0,failed,USD
P02335,O01743,2026-03-10T02:39:00+05:30,netbanking,2437.21,0,captured,INR
P01797,O01794,2026-03-25T22:18:00+05:30,netbanking,10.5,0.05,captured,USD
P01509,O01976,2026-03-20T16:28:00Z,cod,5589.91,0,captured,INR
P02498,O00373,2026-03-31T20:23:00+05:30,card,303.9,0,failed,INR
P01623,O00188,16-05-2026 14:13,netbanking,2855.59,0,captured,INR
P01511,O01597,18-07-2026 16:51,upi,,0,captured,INR
P01479,O01907,2026-06-06T02:48:00+05:30,card,4.99,0,refunded,USD
P01421,O00155,2026-01-14T03:47:00Z,card,499.4,0,captured,INR
P00246,O00920,2025-08-22T00:40:00+05:30,card,20.32,0,captured,USD
P01496,O01400,2026-04-28T14:22:00+05:30,netbanking,2533.71,0,failed,INR
P01089,O00345,2026-04-15T14:39:00+05:30,upi,20.3,0,failed,USD
P01975,O01862,14-05-2026 17:29,wallet,722.79,0,captured,INR
P00985,O00515,18-06-2026 09:49,wallet,4.99,0,captured,USD
P02267,O00297,26-05-2026 04:09,wallet,20.47,0,captured,USD
P01456,O00525,08-03-2026 19:18,cod,424.68,0,refunded,INR
P01642,O01908,2026-04-17T07:42:00+05:30,,5650.74,0,refunded,INR
P00077,O01430,2026-07-21T03:46:00Z,cod,715.11,30,captured,INR
P00505,O00503,26-03-2026 02:27,cod,5.67,0,captured,USD
P01081,O01707,2025-10-26T17:17:00+05:30,card,2761.4,0,captured,INR
P01835,O01135,2026-06-13T12:23:00+05:30,upi,5.75,0,captured,USD
P00154,O01183,2026-07-01T22:26:00Z,wallet,7.87,0,captured,USD
P02802,O98246,2026-05-28T10:13:00+05:30,netbanking,2233.83,0,captured,INR
P02025,O01348,13-02-2026 03:16,card,517.14,50,captured,INR
P01545,O01965,2026-05-04T02:10:00+05:30,cod,6.99,0,failed,USD
P01014,O01469,2026-07-12T22:31:00+05:30,card,468.56,0,captured,INR
P00366,O00984,2026-07-09T00:29:00+05:30,netbanking,15.23,0,captured,USD
P01820,O01073,06-02-2026 05:05,cod,2247.55,30,captured,INR
P00357,O01577,2026-06-01T16:59:00+05:30,upi,9.21,0,captured,USD
P02220,O02028,03-02-2026 16:25,wallet,557.09,0,captured,INR
P00989,O02114,2026-03-11T10:08:00Z,netbanking,5.98,0,captured,USD
P01480,O01779,2025-07-18T04:59:00+05:30,upi,218.49,100,captured,INR
P01063,O00478,2026-05-05T14:23:00+05:30,card,4508.06,0,captured,INR
P01588,O01861,2026-03-24T06:21:00Z,upi,3500.39,0,failed,INR
P00445,O00541,29-04-2026 18:04,netbanking,5.85,0,refunded,USD
P01220,O01416,2026-04-24T00:35:00+05:30,netbanking,1161.96,0,pending,INR
P02342,O00352,2025-07-03T01:51:00+05:30,wallet,801.19,0,captured,INR
P01390,O02002,2026-05-29T07:09:00Z,cod,191.78,127.86,captured,INR
P00616,O00450,2025-12-12T22:55:00+05:30,wallet,695.72,15,captured,INR
P00679,O01026,03-04-2026 23:07,card,1302.44,0,captured,INR
P02765,O00494,2026-07-10T00:58:00+05:30,cod,315.99,55.76,captured,INR
P00247,O00406,2026-01-28T04:02:00+05:30,wallet,3380.87,0,pending,INR
P02457,O00914,18-05-2025 02:32,wallet,9.81,0,refunded,USD
P01326,O01229,11-05-2026 14:42,wallet,23.03,0,refunded,USD
P02348,O01920,2025-12-18T18:16:00Z,netbanking,470.4,0,captured,INR
P02089,O01097,2026-07-11T13:06:00+05:30,card,1019.19,0,captured,INR
P02222,O01796,2026-04-15T23:24:00+05:30,cod,5.84,0,failed,USD
P01836,O00654,2026-05-10T22:02:00+05:30,cod,413.27,0,captured,INR
P01214,O00617,26-06-2026 07:51,card,5.94,0,captured,USD
P02448,O01903,2026-07-20T15:26:00+05:30,cod,4624.84,0,refunded,INR
P01265,O01259,2026-07-03T09:09:00+05:30,upi,943.2,0,pending,INR
P00297,O01954,2026-05-15T15:00:00+05:30,netbanking,4.98,0.01,captured,USD
P00093,O01418,11-03-2026 15:39,card,714.49,0,refunded,INR
P02493,O01939,2026-02-07T09:34:00+05:30,upi,5.86,0,captured,USD
P02063,O00262,2026-02-08T09:31:00+05:30,netbanking,377.11,0,captured,INR
P01957,O01550,2026-07-05T02:39:00+05:30,card,1083.85,0,refunded,INR
P00481,O01840,2026-06-14T21:56:00Z,upi,1031.86,0,refunded,INR
P02553,O01407,2026-07-25T14:10:00+05:30,netbanking,12.35,0,failed,USD
P02725,O01230,2026-07-12T20:21:00Z,cod,19.52,0,refunded,USD
P02208,O01985,27-05-2026 01:22,wallet,24.46,0,pending,USD
P01662,O00458,2026-04-17T19:23:00Z,wallet,13.31,0,captured,USD
P00604,O01547,08-07-2026 02:11,card,29.21,0,captured,USD
P01520,O00929,25-07-2026 07:18,cod,1893.88,0,failed,INR
P00429,O00738,2026-03-15T16:19:00+05:30,wallet,359.61,0,captured,INR
P01292,O00251,2025-11-05T19:35:00+05:30,netbanking,711.39,0,captured,INR
P01417,O01461,2026-05-20T23:40:00Z,wallet,8.63,0,captured,USD
P01138,O00551,2026-04-02T18:01:00+05:30,wallet,10.25,0,failed,USD
P00556,O00606,22-05-2025 05:42,cod,9.84,0,captured,USD
P01834,O01283,2025-11-30T23:20:00Z,upi,1677.44,0,captured,INR
P02524,O00321,26-10-2025 10:26,card,4808.82,200,captured,INR
P01583,O00047,2026-04-25T12:18:00+05:30,wallet,1789.57,0,failed,INR
P00021,O00573,27-06-2026 02:50,wallet,2423.66,30,captured,INR
P00837,O01518,29-06-2026 08:43,cod,758.3,0,captured,INR
P02132,O00979,2026-07-09T09:33:00+05:30,card,602.74,0,captured,INR
P00461,O00671,2025-07-09T17:19:00Z,wallet,790.62,0,captured,INR
P01674,O01687,2025-12-31T11:22:00+05:30,cod,940.64,0,pending,INR
P02032,O01253,2026-04-01T09:46:00+05:30,card,526.59,0,captured,INR
P01601,O00962,2025-09-17T10:01:00Z,wallet,2589.64,0,failed,INR
P01395,O00635,2026-01-14T01:44:00+05:30,card,472.72,100,captured,INR
P00048,O01761,29-10-2025 03:08,card,421.24,100,captured,INR
P01443,O00106,2025-04-11T13:44:00Z,cod,4.99,0,failed,USD
P00860,O00680,2026-07-10T20:50:00+05:30,upi,1437.22,200,captured,INR
P00962,O01551,24-04-2026 13:29,upi,1364.22,0,captured,INR
P01812,O00749,19-08-2025 00:18,,1121.68,30,captured,INR
P02057,O01459,2025-05-11T22:56:00+05:30,wallet,28.01,0,captured,USD
P02248,O00992,2026-07-07T01:09:00Z,card,42.28,0,captured,USD
P02235,O00172,2025-11-16T11:20:00+05:30,netbanking,3251.77,0,captured,INR
P00741,O01242,2026-07-19T19:53:00+05:30,wallet,4.74,0,captured,USD
P01342,O00868,30-06-2026 12:20,card,3.99,0,captured,USD
P02056,O02007,18-04-2025 00:58,cod,705.54,0,captured,INR
P01671,O00124,2026-08-09T11:35:00Z,card,29.75,0,refunded,USD
P02794,O93165,02-06-2026 06:11,upi,2427.51,0,captured,INR
P01464,O01945,2025-06-30T01:14:00+05:30,upi,,50,captured,INR
P01905,O01356,07-10-2025 14:21,wallet,2497.51,0,captured,INR
P01436,O01157,2026-05-09T16:32:00+05:30,cod,6.49,0,refunded,USD
P01960,O02103,2026-04-19T00:04:00+05:30,cod,43.35,0,captured,USD
P02456,O00914,2025-04-29T02:32:00+05:30,wallet,9.81,0,captured,USD
P00168,O01966,2026-04-23T00:05:00Z,cod,15.09,0,captured,USD
P01780,O01905,2026-02-04T07:24:00+05:30,card,526.39,0,failed,INR
P00151,O00426,10-01-2026 07:08,card,4674.58,0,captured,INR
P02295,O01233,03-06-2026 03:11,wallet,3093.22,0,failed,INR
P00394,O01448,15-06-2026 13:26,cod,404.94,0,refunded,INR
P02067,O00389,17-06-2025 03:50,card,745.77,50,captured,INR
P01751,O00020,29-04-2025 04:27,netbanking,706.2,0,failed,INR
P00383,O01783,2026-06-21T08:10:00+05:30,cod,5415.66,0,failed,INR
P02620,O01741,2026-07-09T20:20:00+05:30,netbanking,3074.22,0,captured,INR
P01481,O01675,19-01-2026 08:00,cod,625.35,0,captured,INR
P00684,O00905,04-07-2026 02:38,netbanking,310.77,0,refunded,INR
P00454,O00615,2026-06-08T02:15:00+05:30,wallet,33.12,0,captured,USD
P02178,O00624,2026-02-27T20:23:00+05:30,card,1094.98,0,failed,INR
P00389,O00505,2026-07-20T11:44:00+05:30,upi,53.94,0.17,captured,USD
P02019,O00129,15-01-2026 20:13,,,0,captured,USD
P01457,O01059,07-05-2026 06:24,netbanking,2495.65,15,captured,INR
P02058,O01459,2025-05-22T22:56:00+05:30,wallet,28.01,0,refunded,USD
P00926,O01445,18-01-2026 11:11,upi,700.98,30,captured,INR
P00169,O01966,2026-05-09T00:05:00+05:30,cod,15.09,0,refunded,USD
P01759,O01426,25-01-2026 05:44,upi,9.85,0,failed,USD
P01558,O01297,29-06-2025 18:17,cod,5656.46,0,refunded,INR
P00185,O00144,2026-06-07T11:40:00+05:30,wallet,37.76,0,captured,USD
P01694,O01427,2025-11-03T21:03:00+05:30,card,377.64,100,captured,INR
P00873,O01056,2025-10-20T08:03:00+05:30,card,3372.83,0,captured,INR
P01904,O01485,28-09-2025 11:46,netbanking,2240.19,0,captured,INR
P00699,O00523,2026-05-18T03:19:00+05:30,netbanking,475.62,0,captured,INR
P00265,O00314,04-04-2026 13:03,card,29.37,0,captured,USD
P02736,O00520,2026-02-05T04:19:00Z,cod,3259.57,0,captured,INR
P00245,O00713,2026-03-13T18:00:00+05:30,netbanking,743.34,0,failed,INR
P00254,O01104,2026-05-20T23:06:00+05:30,upi,6.56,0,failed,USD
P00301,O01156,2026-03-13T19:47:00+05:30,wallet,2769.39,0,captured,INR
P00581,O01365,2026-03-17T22:08:00+05:30,cod,57.27,0,refunded,USD
P00118,O01039,2026-01-11T15:45:00Z,,380.29,15,captured,INR
P01110,O00371,17-04-2026 13:24,cod,7.6,0,captured,USD
P02265,O01271,2026-02-17T10:13:00+05:30,card,4.49,0,refunded,USD
P01808,O00621,2026-06-24T18:00:00+05:30,card,8.97,0,refunded,USD
P02710,O00535,11-02-2026 11:12,upi,3298.99,0,captured,INR
P00650,O01828,2025-12-23T01:03:00Z,cod,27.98,0,captured,USD
P00469,O01603,26-08-2025 15:17,card,1299.05,50,captured,INR
P00302,O00399,2026-05-09T22:51:00Z,wallet,5333,0,captured,INR
P02749,O00967,2025-07-28T00:40:00+05:30,wallet,4986.33,0,captured,INR
P00722,O00377,2025-12-11T05:35:00+05:30,wallet,4.99,0,captured,USD
P00600,O00353,11-06-2026 17:09,card,21.01,0,captured,USD
P00008,O00274,09-10-2025 00:21,wallet,971.81,0,refunded,INR
P01710,O01388,2025-08-23T03:26:00+05:30,netbanking,14.18,0,refunded,USD
P02185,O00364,20-11-2025 10:10,card,453.6,50,captured,INR
P01691,O00821,2026-07-08T21:03:00+05:30,netbanking,918.92,0,captured,INR
P00026,O01251,2026-02-26T08:02:00Z,card,11.61,0,captured,USD
P00496,O01918,2026-06-29T03:17:00+05:30,netbanking,862.96,0,refunded,INR
P02591,O00200,11-07-2026 22:43,cod,388.31,0,captured,INR
P02360,O00134,17-02-2026 01:48,wallet,894.06,0,captured,INR
P01576,O01545,2026-06-20T16:01:00Z,netbanking,15.84,0.03,captured,USD
P01919,O00778,2025-12-22T16:01:00+05:30,upi,39.66,0,captured,USD
P02243,O01851,31-01-2026 02:24,netbanking,1134.98,0,captured,INR
P01666,O01558,17-07-2026 18:11,card,455.21,0,captured,INR
P01462,O02014,21-06-2026 00:27,card,467.33,0,failed,INR
P00209,O01595,05-05-2026 20:58,wallet,374.4,0,captured,INR
P02343,O00955,2025-11-09T08:06:00+05:30,upi,1431.86,0,captured,INR
P00554,O01822,2026-01-29T23:53:00Z,cod,2930.17,0,captured,INR
P00113,O00189,22-05-2026 03:50,upi,327.03,0,failed,INR
P01306,O00175,2026-06-08T20:58:00Z,upi,5572.92,15,captured,INR
P02381,O01402,17-07-2026 18:11,wallet,9.54,0,refunded,USD
P00601,O02115,31-01-2026 23:05,netbanking,2652.35,100,captured,INR
P00532,O00127,2025-12-01T20:26:00Z,card,61.87,0,captured,USD
P00720,O01055,2026-03-02T18:31:00+05:30,netbanking,15.51,0,failed,USD
P01901,O01923,16-02-2026 14:06,netbanking,59.92,0,captured,USD
P02739,O00192,2026-07-03T18:34:00+05:30,cod,21.85,0,captured,USD
P02527,O00119,11-12-2025 00:09,upi,364.21,0,refunded,INR
P00103,O00132,2026-06-26T16:53:00Z,netbanking,843.64,50,captured,INR
P02638,O00085,2026-07-01T03:06:00+05:30,upi,23.36,0,pending,USD
P01687,O01023,2026-04-18T01:45:00+05:30,cod,8.17,0,captured,USD
P00553,O01036,2026-07-02T09:04:00+05:30,cod,21.58,0,failed,USD
P01999,O01759,07-07-2025 04:33,card,21.55,0,captured,USD
P01178,O00023,01-01-2026 20:22,card,456.69,0,captured,INR
P02653,O00182,2026-03-15T13:57:00+05:30,card,3821.43,0,refunded,INR
P01347,O01613,2025-12-08T08:26:00+05:30,cod,16.27,0,captured,USD
P02639,O01510,07-07-2026 13:49,card,505.03,0,captured,INR
P01582,O00874,2026-07-01T18:14:00Z,upi,779.89,0,failed,INR
P01091,O00345,2026-04-29T15:00:00Z,upi,20.3,0,refunded,USD
P02183,O01798,2026-08-02T15:23:00+05:30,upi,4676.38,0,refunded,INR
P02574,O00845,2025-05-05T06:29:00+05:30,cod,1411.88,0,captured,INR
P02397,O00479,2026-02-04T20:24:00+05:30,upi,,0,captured,INR
P02507,O00711,2026-05-20T01:20:00+05:30,upi,55.34,0,captured,USD
P00187,O01081,28-02-2026 18:56,netbanking,273.75,0,captured,INR
P01448,O01690,2026-02-23T09:04:00+05:30,cod,5618.33,0,failed,INR
P02017,O01873,19-04-2026 17:36,cod,3193.8,0,captured,INR
P00863,O00842,24-10-2025 10:11,netbanking,784.7,0,captured,INR
P01947,O01637,2026-05-11T00:52:00+05:30,card,5030.93,0,captured,INR
P00235,O02074,2026-06-01T23:28:00+05:30,netbanking,490.12,0,failed,INR
P01232,O01218,13-06-2026 14:44,card,863.08,0,refunded,INR
P00217,O01936,2026-03-07T07:57:00Z,card,3712.01,0,failed,INR
P01719,O01713,05-07-2026 19:10,wallet,2589.68,0,captured,INR
P02239,O00319,2025-07-16T01:09:00+05:30,wallet,10.26,0,captured,USD
P02443,O01257,2026-03-15T18:16:00Z,netbanking,562.69,0,failed,INR
P00817,O00346,28-06-2026 11:10,cod,550.84,0,captured,INR
P01266,O00558,2026-07-15T06:09:00+05:30,upi,479.91,0,captured,INR
P00368,O01890,2025-12-25T18:19:00Z,wallet,3281.45,0,captured,INR
P01454,O00311,2025-07-26T14:34:00+05:30,cod,311.2,0,failed,INR
P01595,O01889,2026-04-08T15:47:00Z,cod,21.19,0,refunded,USD
P00751,O00994,2025-12-23T22:42:00+05:30,netbanking,1057.75,0,captured,INR
P00492,O01035,2026-01-27T13:54:00+05:30,cod,704.15,0,captured,INR
P00215,O00405,2026-01-18T21:18:00+05:30,wallet,11.66,0,captured,USD
P01040,O01958,2026-01-12T10:28:00Z,upi,573.02,0,captured,INR
P02129,O01511,2026-04-02T01:29:00+05:30,card,8.7,0,captured,USD
P00703,O01605,2026-04-29T17:34:00+05:30,card,2527.73,0,failed,INR
P02337,O01442,2026-07-02T20:29:00+05:30,cod,64.76,0,captured,USD
P00317,O01042,2026-07-09T22:07:00+05:30,card,849.73,0,captured,INR
P01720,O01663,2026-04-20T00:26:00Z,card,636.72,0,captured,INR
P02692,O00859,25-06-2025 22:09,upi,3557.63,0,captured,INR
P00902,O00283,2026-07-14T00:36:00Z,,787.65,0,captured,INR
P02323,O00507,2026-03-18T22:18:00+05:30,card,4463.06,0,captured,INR
P00196,O00797,31-05-2026 06:29,card,1825.44,0,captured,INR
P02543,O01390,2025-05-04T03:36:00Z,cod,13.84,0,captured,USD
P00310,O00788,2026-01-19T13:11:00+05:30,card,52.7,0.1,captured,USD
P00535,O00726,22-04-2025 18:17,,32.56,0,captured,USD
P02273,O00741,24-05-2026 21:05,wallet,2816.51,0,captured,INR
P02603,O01465,2025-10-05T04:20:00+05:30,upi,29.05,0,captured,USD
P00291,O01926,2026-02-23T09:27:00+05:30,card,344.88,0,failed,INR
P00194,O01734,05-05-2026 10:11,netbanking,700.14,0,failed,INR
P00009,O01161,2026-07-05T04:33:00Z,cod,755.07,0,captured,INR
P00058,O01666,2025-12-11T03:39:00+05:30,card,5098.9,0,captured,INR
P01424,O00184,17-04-2026 05:17,card,4.74,0,refunded,USD
P01269,O01195,2026-02-24T13:11:00+05:30,card,1420.86,0,failed,INR
P00733,O00560,2026-04-05T01:39:00Z,netbanking,758.67,0,captured,INR
